file,time_ms,pitch_hz
GH003,408312,174.1312177505125
GH003,408392,293.29213100079716
GH003,408572,228.0484530095466
GH003,408642,186.86544433729682
GH003,408692,275.03936132746327
GH003,408772,294.2384319731767
GH003,408802,266.943107296198
GH003,408862,219.96693366818445
GH003,408952,164.24085541902878
GH003,409112,222.39770073844576
GH003,409132,225.060054165995
GH003,409242,279.85086761606055
GH003,409292,250.65001437882273
GH003,409432,190.98009973627714
GH003,409532,282.5493514819722
GH003,409662,129.53008368210592
GH003,409992,292.2954950751321
GH003,410112,220.77970409262326
GH003,410152,198.00157816786808
GH003,410272,177.89011678371656
GH003,410342,282.89574188574875
GH003,410362,279.7884911344764
GH003,410442,264.02278763043466
GH003,410482,263.9463221307011
GH003,410532,298.20329018091604
GH003,410592,169.61732168672856
GH003,410672,299.08022459646594
GH003,410962,299.84163182047763
GH003,410992,299.1280503710281
GH003,411022,290.7000028778026
GH003,411092,263.67902268126954
GH003,411172,279.116178999287
GH003,411222,283.940873640436
GH003,411312,299.9028690023124
GH003,411342,279.9228441319097
GH003,411422,269.53452110985
GH003,411532,274.92746848150836
GH003,411632,296.69090329393634
GH003,411872,211.43380550724598
GH003,411932,189.54765161980646
GH003,412002,254.96487329149923
GH003,412062,248.24806796499894
GH003,412102,239.60650391208787
GH003,412162,270.8032687703094
GH003,412382,223.25420642172037
GH003,412432,224.78373770489827
GH003,412492,225.42074113018597
GH003,412542,227.2947266740109
GH003,412642,236.5407312094061
GH003,412772,255.61965641563353
GH003,412822,240.9249843166331
GH003,412922,270.61808244813056
GH004,390,199.49734648354223
GH004,540,193.51472287335145
GH004,800,283.20728805061077
GH004,1600,194.51397312306594
GH004,1660,200.06487341437946
GH004,1790,278.3833510835113
GH004,1850,269.90116874095094
GH004,1870,271.1293805444745
GH004,1970,220.05670966867484
GH004,2130,221.3492740550568
GH004,2400,148.22456540729993
GH004,2430,150.9682105027166
GH004,2530,141.49874582491495
GH004,2690,161.81745906104413
GH004,3290,177.322191363073
GH004,3350,191.2516877820517
GH004,3430,226.10768548978547
GH004,3520,194.00351857979783
GH004,3640,284.70256957805464
GH004,3760,211.16188819324037
GH004,3790,212.74051736037595
GH004,4050,228.9908730740517
GH004,4270,292.5389005576894
GH004,4290,158.74897649414598
GH004,4310,284.2907470593013
GH004,4390,279.5075938329534
GH004,4540,197.94480568144118
GH004,4740,218.60698488906436
GH004,4790,220.90116081464984
GH004,4820,221.20739935614054
GH004,4990,192.93024007233535
GH004,5160,180.17701137271948
GH004,5180,180.89692739188854
GH004,5340,190.88285169386515
GH004,5390,190.3810857748939
GH004,5450,180.97919776697293
GH004,5480,180.50732862324725
GH004,5510,177.34868893682577
GH004,5660,190.14046966540516
GH004,5700,181.95381467264488
GH004,6260,179.72972640621208
GH004,6330,195.32851782364946
GH004,6350,195.63346489082895
GH004,6380,194.99531945473657
GH004,6450,203.73474638680742
GH004,6520,193.14052105800843
GH004,6580,206.4121329151209
GH004,6730,295.70378408959783
GH004,6770,291.22643511968516
GH004,7260,188.82118188192027
GH004,7310,175.91717075749378
GH004,7420,154.47562271404112
GH004,7540,139.8522586768707
GH004,7590,138.72321595829837
GH004,8270,178.2351114475065
GH004,8400,217.52247385630932
GH004,8430,224.87784866856822
GH004,8470,232.48851104489208
GH004,8490,230.87653613338554
GH004,8600,240.67746260277423
GH004,8870,202.45033082182815
GH004,9020,171.720368372233
GH004,9200,190.66948222678033
GH004,9310,261.0521025305828
GH004,9480,188.0124037993176
GH004,9570,153.48061640545055
GH004,9630,128.08156477760758
GH004,9880,159.2056612624456
GH004,10080,171.6908101428548
GH004,10250,136.97837124491951
GH004,10280,116.4047947666382
GH004,10950,171.70138681530474
GH004,11020,195.57709219499233
GH004,11250,293.9011132072881
GH004,11280,157.5422498228046
GH004,11310,293.8830870121764
GH004,11440,223.92552664194125
GH004,11520,179.83509484797202
GH004,11580,162.174909702634
GH004,11660,157.44734209711234
GH004,11740,123.11335491105551
GH004,11820,163.9054444437178
GH004,12130,215.35995139960136
GH004,12270,238.81524968862132
GH004,12400,250.84978176816483
GH004,12470,211.71342687249265
GH004,12540,208.2997434295656
GH004,12640,186.27977801492352
GH004,12770,296.445539808253
GH004,12800,298.60856802059755
GH004,12850,155.72861615919527
GH004,13070,156.69288422605553
GH004,13110,299.70449891736
GH004,13370,200.3332852194594
GH004,13540,250.742190234801
GH004,13690,176.75450904973067
GH004,13710,167.81635285253248
GH004,13790,225.42533770843903
GH004,13840,240.1416120122504
GH004,14160,171.66233984897002
GH004,14180,170.32441385153814
GH004,14270,167.72526975197317
GH004,14330,142.3674148397331
GH004,14940,241.49517503826348
GH004,15000,253.01384457131115
GH004,15100,200.27147665472563
GH004,15130,194.07040852064839
GH004,15150,192.1168628919992
GH004,15340,201.94794438082985
GH004,15460,206.2653197502129
GH004,15500,209.68665494340235
GH004,15760,270.76758132140094
GH004,15920,215.08527296815114
GH004,16040,184.8551178353989
GH004,16090,201.10335001226846
GH004,16710,233.48822368896003
GH004,16800,181.87603242434076
GH004,16860,167.2814370988282
GH004,16890,170.45426213812925
GH004,17040,189.31889136090075
GH004,17170,200.2429407755278
GH004,17270,170.8315190798179
GH004,17300,184.55577946052512
GH004,17390,196.7854009833595
GH004,17430,195.67811513010093
GH004,17490,157.6418164615517
GH004,17620,196.087573499646
GH004,17700,158.04647926966996
GH004,17720,162.39863264736684
GH004,17760,185.84592365773662
GH004,17930,196.75989948109168
GH004,18040,178.09848873048506
GH004,18100,163.26630058809917
GH004,18180,190.78537808804248
GH004,18330,257.67692621512975
GH004,18380,285.64186998885424
GH004,18500,280.6301248880588
GH004,18540,265.32185566362847
GH004,18680,201.99372744699005
GH004,18750,191.95244093312786
GH004,18820,190.29137809850351
GH004,18850,200.2787299728971
GH004,18870,198.28293872484258
GH004,18910,202.13326578548367
GH004,19110,176.33060451548224
GH004,19170,178.85547132939314
GH004,19220,166.4560498780368
GH004,19240,166.02546321912374
GH004,19330,209.07889693168545
GH004,19350,209.44590556340663
GH004,19410,209.19808649070455
GH004,19560,216.75794726267395
GH004,19690,199.22948052264803
GH004,19750,200.6399562178979
GH004,19780,204.26242298522246
GH004,19920,208.96947898250346
GH004,19960,200.74501674800226
GH004,19990,199.62594083278537
GH004,20030,188.26129843684865
GH004,20220,158.80153723259423
GH004,20290,141.97038257835666
GH004,20400,224.89948456151131
GH004,20550,227.55927947651415
GH004,20630,212.45878444510848
GH004,20700,262.73929444472725
GH004,20820,183.7582813490387
GH004,21030,184.3065080010508
GH004,21190,207.51292954945177
GH004,21260,163.59367255483127
GH004,21290,288.7471602077425
GH004,21380,296.25768215021475
GH004,21500,253.36378974743283
GH004,21620,242.6028525431512
GH004,21680,273.85058355056685
GH004,21830,207.31368498315516
GH004,21850,204.49635216299728
GH004,22110,205.8272182679288
GH004,22260,220.41490353829442
GH004,22330,228.9963010453928
GH004,22470,273.850924591119
GH004,22550,185.7584002751892
GH004,22630,257.15672405236614
GH004,22710,222.24858936872516
GH004,22930,229.47546439955602
GH004,23150,222.90308167128984
GH004,23180,222.78316114595674
GH004,23300,266.45815878171857
GH004,23460,295.59663341352496
GH004,23530,277.71932311438684
GH004,23600,176.4060698402705
GH004,23820,211.40682268292352
GH004,24020,133.13412936241497
GH004,24580,254.77757548403343
GH004,24610,265.79628223006813
GH004,24640,280.0224200610641
GH004,24740,296.31635894645933
GH004,24870,298.87873155716125
GH004,25100,278.3250089641512
GH004,25160,273.4553286113907
GH004,25490,269.8721565859493
GH004,25510,185.9560990404555
GH004,25600,212.80081921702097
GH004,25660,179.06551980382798
GH004,25730,273.30637407025023
GH004,25840,229.75359982251172
GH004,25930,212.72887388472455
GH004,26230,211.19547286897742
GH004,26350,214.43906691518035
GH004,26400,214.71256149327206
GH004,26510,236.37605317884737
GH004,26710,293.0368873985521
GH004,26790,297.6500984738001
GH004,26810,299.14060633459763
GH004,26980,238.5168764703974
GH004,27040,227.8369604177077
GH004,27280,171.73641101916522
GH004,27410,199.12118135532813
GH004,27480,234.81821264941337
GH004,27500,240.08519561631843
GH004,27730,197.37580199693994
GH004,27770,184.25644020289198
GH004,27840,152.1324684018945
GH004,28930,232.23908837774508
GH004,29070,276.1589604314108
GH004,29110,299.6546954144503
GH004,29130,296.559968590791
GH004,29150,292.1687174236666
GH004,29310,156.19029201061792
GH004,29380,165.87944751867045
GH004,29510,175.2345425561308
GH004,29550,291.91777636371455
GH004,29820,185.7471962672777
GH004,29870,189.76255176787197
GH004,29910,193.32826094836588
GH004,30440,169.0315251916572
GH004,30490,154.48098966890504
GH004,30540,273.77564708623
GH004,30640,213.30261465918545
GH004,30670,231.81791845800026
GH004,30800,224.2460286712088
GH004,30860,232.47398687078336
GH004,30900,218.5764531171113
GH004,31000,295.98897558578994
GH004,31140,234.7251752293808
GH004,31290,169.9472316371729
GH004,31360,157.9162312506903
GH004,31430,132.66543667739853
GH004,31460,134.46302052108396
GH004,31780,295.04243677956185
GH004,31800,295.6659678183164
GH004,32050,217.29317906470396
GH004,32230,156.17414970245454
GH004,32340,151.12998967551923
GH004,32410,181.48802158138994
GH004,32460,131.1521659909531
GH004,32480,230.6078791348675
GH004,32550,221.59403428805084
GH004,32570,221.64706856805526
GH004,32720,208.34350849232348
GH004,32840,185.2837579643695
GH004,32880,251.7871558915805
GH004,32960,212.45072223705688
GH004,32990,212.80562865793135
GH004,33130,225.8244320879654
GH004,33190,228.60612191213724
GH004,33220,230.378539974925
GH004,33340,296.3643276869266
GH004,33370,158.511592788282
GH004,33400,298.72030228498784
GH004,33420,288.144410906643
GH004,33550,203.82087059541553
GH004,33590,206.27956812367742
GH004,33710,224.09387904954895
GH004,33800,289.0612398757636
GH004,33980,184.59888858804376
GH004,34030,195.64422597647382
GH004,34150,216.12237408059602
GH004,34280,151.00869028962197
GH004,34320,153.34049562305555
GH004,34460,211.5724845850926
GH004,34600,206.46751363960055
GH004,34630,207.83339121187961
GH004,34830,289.62866340948796
GH004,34980,220.53194803039278
GH004,35120,169.34331393520443
GH004,35180,167.1483632484075
GH004,35240,173.72168018256252
GH004,35290,178.96678250807108
GH004,35350,179.52328460222785
GH004,35390,176.62561954944414
GH004,35450,184.71380960014008
GH004,35470,183.99990503778307
GH004,35550,205.84653175259888
GH004,35810,219.78158010705073
GH004,35870,209.35494309705084
GH004,36000,227.99961208783856
GH004,36190,200.44104302162427
GH004,36340,253.34287291114535
GH004,36500,246.4575286257344
GH004,36670,299.37362603391625
GH004,36700,293.4520640632304
GH004,36750,160.09284771920517
GH004,36770,298.3245389859914
GH004,36810,287.46939802108847
GH004,36880,285.56624320439704
GH004,36940,248.4857383752796
GH004,37080,292.189806173999
GH004,37120,153.04535478076025
GH004,37180,296.52574650453
GH004,37240,250.52122887799035
GH004,37280,251.11340552402984
GH004,37300,272.9948778258808
GH004,37360,184.42448710008057
GH004,37440,257.9631733482284
GH004,37460,268.5812788143817
GH004,37630,191.88029257068874
GH004,37820,259.0465425047945
GH004,37900,287.1561663468978
GH004,38010,288.1549370861563
GH004,38270,252.25128571231917
GH004,38450,190.07213226744267
GH004,38470,189.20435431733358
GH004,38490,188.55908740798586
GH004,38530,187.63995385424613
GH004,38580,195.0607108873653
GH004,38750,234.7860885257687
GH004,38780,228.44043582529827
GH004,39350,277.67630979591496
GH004,39380,298.52605387369863
GH004,39430,197.57930708406104
GH004,39470,189.10493233698026
GH004,39730,155.873335562006
GH004,39780,145.96538431851155
GH004,39890,180.21739010963643
GH004,39960,297.7502760340022
GH004,40040,247.2896248688942
GH004,40070,241.48785178445073
GH004,40260,162.79877793723475
GH004,40310,161.0680945595877
GH004,40360,295.34725843599983
GH004,40480,208.64365187096283
GH004,40700,296.1899972612738
GH004,40730,160.2071920342203
GH004,40880,277.28282528438996
GH004,40980,253.45293303928227
GH004,41160,256.0964253376553
GH004,41210,258.99672428332696
GH004,41440,229.19918274681356
GH004,41490,227.63530283352742
GH004,41580,181.12373892200478
GH004,42120,281.4007166028637
GH004,42140,287.4107422953633
GH004,42200,252.57608223499068
GH004,42250,228.50137750632925
GH004,42440,259.6888171162321
GH004,42590,197.29473141955296
GH004,42630,177.28961006125937
GH004,42700,189.70805666126887
GH004,42790,182.42374560515904
GH004,42910,221.4271661614423
GH004,43130,259.77384112065624
GH004,43170,261.22195693069546
GH004,43850,224.4824974935447
GH004,43900,202.18836619538115
GH004,44060,226.82689889486383
GH004,44130,237.64499667652268
GH004,44380,184.4440351263388
GH004,44520,200.7610330726103
GH004,44670,199.46699873396787
GH004,44780,221.26084390898401
GH004,44830,206.99996675363437
GH004,44960,236.60251900272877
GH004,45030,180.19699200616543
GH004,45160,159.35630590988148
GH004,45200,159.09454646538495
GH004,45250,171.2309776721221
GH004,45280,174.1559375716851
GH004,45340,157.0924429625321
GH004,45360,295.11677181946624
GH004,45630,200.08250783164533
GH004,45840,225.06088751340567
GH004,46480,205.60321157417204
GH004,46660,248.28601844472556
GH004,46750,227.77074083156634
GH004,46790,229.2607658366454
GH004,46820,243.98267526778204
GH004,46980,188.72797295590817
GH004,47070,166.20765603764502
GH004,47180,243.1375796915603
GH004,47230,283.6273771587196
GH004,47280,270.569234983355
GH004,47450,231.27757335600185
GH004,47480,227.69940346763823
GH004,47520,221.17279202407482
GH004,47580,238.14354546945316
GH004,47680,205.4011024719012
GH004,47730,233.64878074802888
GH004,47990,203.52464294969485
GH004,48030,199.31280528185957
GH004,48060,100.75579221571363
GH004,48230,189.76580669085996
GH004,48430,179.46180115177123
GH004,48590,154.93149748476122
GH004,48620,155.09397508723836
GH004,48800,211.52649664715733
GH004,48900,215.21771594163735
GH004,48920,211.79653748548114
GH004,49070,204.0952704428832
GH004,49100,239.6501002822109
GH004,49120,240.6645865341598
GH004,49180,237.63722254375867
GH004,49210,238.79368776618074
GH004,49340,296.5135962599938
GH004,49480,205.41855428019744
GH004,49540,217.77923184896724
GH004,49570,214.9571349433487
GH004,49700,208.49031046125566
GH004,49900,103.80342381876285
GH004,49980,207.17346383332895
GH004,50000,209.41434423262135
GH004,50110,290.5366683680349
GH004,50140,159.0290561640062
GH004,50190,297.1253800752978
GH004,50340,276.29730721111457
GH004,50480,225.93321086604672
GH004,50540,211.50031262259097
GH004,50680,236.36022597755039
GH004,50740,256.68861684211134
GH004,50910,193.65067172170612
GH004,50940,193.5519535028414
GH004,51090,273.2999479875496
GH004,51270,167.65065896541847
GH004,51360,225.28862704797083
GH004,51400,224.08277281354356
GH004,51440,218.8728833923622
GH004,51950,178.15420018845768
GH004,52090,259.8949420994736
GH004,52320,164.8404662421381
GH004,52460,207.36899662528577
GH004,52530,199.0309947405005
GH004,52570,194.70072106035119
GH004,52620,197.55365388926265
GH004,52800,218.33796472753576
GH004,52880,260.8763333032131
GH004,53120,232.29824191656175
GH004,53180,221.5297968938297
GH004,53320,196.63420397151154
GH004,53400,224.9777538033991
GH004,53520,209.34710927238476
GH004,53670,196.50184490596862
GH004,53690,198.53768186400157
GH004,53730,180.13564918143936
GH004,53860,223.0849463993685
GH004,53900,209.25285269418652
GH004,54090,185.6232980378893
GH004,54680,169.58936717647896
GH004,54730,296.5287645869988
GH004,54830,264.7146290010266
GH004,54900,250.91727110208905
GH004,55200,191.69891239636542
GH004,55240,187.56759508201992
GH004,55270,188.01285555968337
GH004,55320,199.71739792579842
GH004,55350,197.95202029663844
GH004,55390,173.7093045534741
GH004,55480,210.96349138168267
GH004,55610,298.61916894495283
GH004,55630,152.60802722959627
GH004,55650,152.07665636210177
GH004,55670,297.1690972054471
GH004,55770,240.49027853363253
GH004,55870,226.20028373669996
GH004,56020,241.5727738783216
GH004,56150,180.51977137754963
GH004,56290,273.0471384675114
GH004,56390,269.480618251816
GH004,56670,177.83178992866368
GH004,57070,273.65754011072465
GH004,57230,246.23697060394602
GH004,57440,201.87644672394418
GH004,57580,217.40513435648512
GH004,57760,159.60150905455143
GH004,57900,206.84829594699934
GH004,57960,213.09632143397033
GH004,58170,178.67945902340654
GH004,58240,185.19167087649132
GH004,58300,185.65145445168758
GH004,58610,237.5359367119765
GH004,58730,290.4220472027378
GH004,58820,195.33284063630276
GH004,58860,299.7543827172208
GH004,59060,244.08383336532444
GH004,59130,235.82915396869376
GH004,59250,242.42664452273388
GH004,59310,260.40183067183705
GH004,59430,169.64800784119595
GH004,59470,169.18724453624426
GH004,59650,214.3658662130023
GH004,59710,199.72882110152122
GH004,59830,177.42176297854402
GH004,59990,292.71205205962553
GH004,60080,224.6669322224844
GH004,60240,160.1299138184392
GH004,60260,157.94536953188654
GH004,60290,159.9912447683699
GH004,60320,290.472336465864
GH004,61310,247.98398372300906
GH004,61350,267.4417218218463
GH004,61400,214.27052392352053
GH004,61470,209.10227133252945
GH004,61490,205.68128066917976
GH004,61630,297.1858970905722
GH004,61780,295.3590237308625
GH004,61830,166.46014799738523
GH004,61860,170.18369956490366
GH004,61920,285.94824952695217
GH004,62040,273.88183403158
GH004,62080,293.71973969475806
GH004,62170,176.66432467263238
GH004,62220,178.96396562943087
GH004,62360,289.1215017391657
GH004,62450,262.9680969092316
GH004,62470,264.5523751599446
GH004,62500,257.3202836431822
GH004,62670,229.2834368893463
GH004,62750,223.3706093487555
GH004,62940,173.37101982009298
GH004,62960,173.07135839050932
GH004,63000,170.87582998636015
GH004,63210,201.53122249002672
GH004,63230,201.93786625807465
GH004,63340,191.3200921162242
GH004,63410,189.37447207024468
GH004,63600,197.99904940107402
GH004,63790,97.11950025885245
GH004,63820,98.4476738642199
GH004,63960,209.07015021055324
GH004,64980,274.36657420085976
GH004,65120,281.0630025685417
GH004,65180,186.71228683234258
GH004,65220,188.0705858819195
GH004,65260,190.3268364314215
GH004,65470,184.50163997653482
GH004,65510,182.5353313686746
GH004,65610,181.4889092933284
GH004,65640,185.47454238593565
GH004,65750,282.59693318749584
GH004,65860,198.997107381697
GH004,66070,265.49699351491273
GH004,66120,183.37148041729975
GH004,66380,192.87302217007831
GH004,66490,224.62228555475284
GH004,66550,221.12943842057595
GH004,66580,235.7157567904149
GH004,66690,235.530951441321
GH004,66970,204.4561740673033
GH004,67160,143.70871512129554
GH004,67180,144.25672770279752
GH004,67220,146.16729315795462
GH004,67380,164.65139414774464
GH004,67940,285.94714895907794
GH004,67970,198.0476829187224
GH004,68070,228.28381593573036
GH004,68160,219.38220728099967
GH004,68420,291.5334037026226
GH004,68440,153.7173025646141
GH004,68480,160.43463430642132
GH004,68600,267.50471081684987
GH004,68660,245.3584222823911
GH004,68740,264.7974783811569
GH004,68870,206.20943030777644
GH004,68950,228.83752860835773
GH004,69100,221.73844356386647
GH004,69120,221.28226328344854
GH004,69190,210.91062325229868
GH004,69230,206.3829249590167
GH004,69260,185.7902970749747
GH004,69760,293.49976171940324
GH004,69810,289.92866539225565
GH004,69900,285.4559508902365
GH004,69950,297.5004953240622
GH004,70080,233.23209965469903
GH004,70100,233.65685380772413
GH004,70230,201.36739742895483
GH004,70390,178.68937748619715
GH004,70420,179.7412446511015
GH004,70470,178.3174744662744
GH004,70500,179.74932645379644
GH004,70680,185.60016993283895
GH004,70870,181.60427270945794
GH004,71370,271.62043392365877
GH004,71410,291.12666001477186
GH004,71440,297.66258499727445
GH004,71470,207.42396497833835
GH004,71500,164.32646301256983
GH004,71590,273.0492147226979
GH004,71700,215.88365708093517
GH004,71750,229.3497100202853
GH004,71880,211.59999562137642
GH004,72080,221.04796741179223
GH004,72220,298.4939624296458
GH004,72300,270.66773595998984
GH004,72380,298.4425717934615
GH004,72570,292.62976832368736
GH004,72690,254.35518458259537
GH004,72730,242.19662966596505
GH004,72790,256.0562783830158
GH004,72840,258.76334146997993
GH004,72910,241.94795330946084
GH004,72950,260.616304423394
GH004,73140,276.38256862941995
GH004,73190,258.73108127829704
GH004,73250,248.25965545080808
GH004,73270,248.09961775232318
GH004,73360,235.8297687508467
GH004,73690,228.44615600402096
GH004,73770,226.26232447706948
GH004,73800,224.72376376825233
GH004,73920,293.16017133712177
GH004,73980,299.02366618932615
GH004,74000,155.59822104879842
GH004,74020,297.73073415773626
GH004,74150,208.2017200036602
GH004,74180,176.5006270714187
GH004,74300,271.99903243656416
GH004,74340,170.83672506111805
GH004,74390,171.3394213320619
GH004,74530,160.016434711248
GH004,74560,298.70278694202705
GH004,74670,168.14390593354238
GH004,74710,174.09107874957448
GH004,74730,171.66523793572028
GH004,74760,159.73571535869874
GH004,74790,298.8611914485907
GH004,74920,156.2003719492691
GH004,75010,155.0060202416709
GH004,75140,222.96076084976715
GH004,75220,297.91884502844937
GH004,75320,247.1183660981022
GH004,75370,149.3300138872174
GH004,75440,266.33975074314355
GH004,75510,261.03789002849277
GH004,75650,181.65311458486352
GH004,75710,160.63623892218246
GH004,76200,296.5885186498008
GH004,76350,207.8531109221905
GH004,76370,209.7098305253365
GH004,76440,215.62777434533095
GH004,76460,210.84956027797037
GH004,76580,150.0090631147033
GH004,76620,160.26618038401088
GH004,76650,160.05598116672695
GH004,76690,296.49675711334345
GH004,76750,296.9563421811168
GH004,76770,297.3892061363438
GH004,76790,298.0358219033918
GH004,76900,186.1370107683987
GH004,76940,191.81778182912836
GH004,76970,187.7295429000941
GH004,77040,290.8824383922613
GH004,77150,241.17817233518014
GH004,77310,232.23842111826877
GH004,77480,223.1039608481587
GH004,77580,231.95778596367128
GH004,77660,187.25993756301133
GH004,77740,223.59124828371432
GH004,77800,201.5867499107524
GH004,77840,197.92673162135299
GH004,78000,195.41539087784585
GH004,78550,203.9337499237208
GH004,78580,209.80945311673847
GH004,78690,297.3341085050796
GH004,78730,252.92270798708574
GH004,78830,159.25437510646168
GH004,78950,166.9029786955715
GH004,78990,163.92682877632168
GH004,79060,162.79649202514165
GH004,79180,165.51651213410702
GH004,79240,291.6572717786777
GH004,79340,162.7620648994653
GH004,79400,295.77780146074383
GH004,79520,178.99342300021672
GH004,79560,179.77119347969517
GH004,79680,162.5098544191902
GH004,79750,175.20441911337647
GH004,79940,267.6545258419905
GH004,81300,158.23624305830822
GH004,81360,294.99646414138954
GH004,81410,247.13208829608345
GH004,81460,237.75914474182272
GH004,81670,187.95357622753707
GH004,81840,281.84083709816804
GH004,81890,187.41339472207613
GH004,82020,203.09566791560587
GH004,82090,289.6438825326866
GH004,82160,233.3166512223812
GH004,82310,173.78406517924992
GH004,82840,172.61597102163742
GH004,82920,213.05581412788322
GH004,83000,193.27326402422057
GH004,83060,208.97088788095178
GH004,83080,215.6409150544487
GH004,83170,295.30134388382464
GH004,83240,299.78067762264527
GH004,83260,299.06806265101847
GH004,83340,257.90112101924797
GH004,83470,152.06066790107383
GH004,83490,296.5848098933351
GH004,83720,243.6337700618056
GH004,83740,241.56522701738555
GH004,83940,205.66099825796402
GH004,83960,208.65812157154735
GH004,84040,215.41481689990772
GH004,84120,214.06725971459463
GH004,84280,223.79472229292216
GH004,84510,299.2386981579366
GH004,84880,217.47869738418234
GH004,85660,253.64012828468648
GH004,85700,294.6809745436284
GH004,85760,207.10731266140485
GH004,85880,204.9145805373842
GH004,86020,277.83194377398945
GH004,86110,223.95688939364314
GH004,86150,227.46906448752088
GH004,86220,272.8926914138801
GH004,86370,204.50288281623017
GH004,86410,206.09139284177604
GH004,86450,225.02168121728317
GH004,86510,207.7525994484986
GH004,86530,208.42498321285345
GH004,86670,158.90001480222605
GH004,86750,132.70608905929933
GH004,86900,195.12673324605012
GH004,87300,195.92149759721264
GH004,87440,214.42468310341812
GH004,87530,214.36005594157888
GH004,87620,233.62397564772135
GH004,87760,220.6491915296497
GH004,87870,251.15022213821217
GH004,88270,294.01758780807364
GH004,88440,180.08410044078607
GH004,88460,174.35768816825177
GH004,88590,211.0911029629833
GH004,88610,211.14206608624457
GH004,88700,210.89998534091364
GH004,88820,286.4118093392448
GH004,88930,180.79779269099052
GH004,89100,190.13694787009254
GH004,89660,178.7686913299473
GH004,89780,277.2926574678109
GH004,89900,241.17576453594774
GH004,90070,205.6884254829786
GH004,90130,204.86672551406693
GH004,90150,204.94452124999918
GH004,90250,206.63620094432625
GH004,90410,284.70890409766565
GH004,90440,271.4198855941363
GH004,90470,267.42819849174316
GH004,90540,227.50646519844457
GH004,90560,166.28727406245028
GH004,90620,192.59110212632854
GH004,90790,258.7504509783491
GH004,90830,223.41390433510222
GH004,90980,94.3778901342339
GH004,91170,221.5856036046332
GH004,91240,205.2996761536624
GH004,91300,191.91560801917453
GH004,91490,252.89314552538917
GH004,91580,191.12221239852434
GH004,91630,186.1080411946746
GH004,91670,262.6720586827705
GH004,91810,250.74455449278477
GH004,91970,211.16075076276562
GH004,91990,209.64179598160402
GH004,92190,215.70556877701037
GH004,92240,218.3813039484337
GH004,92270,219.87310740883416
GH004,92410,169.86836591514032
GH004,92490,172.2177188794867
GH004,92550,190.9469696200486
GH004,92580,187.5055883972344
GH004,92650,199.8666444592793
GH004,92850,190.34928643062486
GH004,93040,139.65304405080528
GH004,93070,144.42805117579817
GH004,93140,231.70487685680723
GH004,93290,267.8180728597323
GH004,93380,207.0975274156426
GH004,93400,220.51554156896643
GH004,93460,238.0403471001893
GH004,93510,224.3453466272683
GH004,93630,89.68319779870899
GH004,93670,177.64602099797935
GH004,93820,221.3041815195238
GH004,93910,190.88503944738247
GH004,94090,187.7263439579477
GH004,94310,189.38737619145218
GH004,94370,179.90110396295754
GH004,94410,296.02440493696724
GH004,94550,265.4753205930476
GH004,94670,206.6124321856807
GH004,94720,207.78858355227666
GH004,94770,211.8148117936098
GH004,94850,206.31897142905152
GH004,95070,231.67663648571735
GH004,95230,233.63512340050215
GH004,95380,162.94465215536724
GH004,95730,232.47969036472367
GH004,95750,181.050374856441
GH004,95780,181.34911453911658
GH004,95910,142.68828944592096
GH004,95980,171.23848759676
GH004,96050,281.31314693569976
GH004,96230,247.85214416927388
GH004,96280,244.89012039445979
GH004,96370,209.42593916820152
GH004,96460,186.8583709876019
GH004,96530,175.39272984494872
GH004,96620,214.0676295021424
GH004,96640,213.95066279018272
GH004,97030,214.19395765603582
GH004,97050,219.5325958159883
GH004,97210,222.73337527028946
GH004,97380,145.82478268964923
GH004,97530,192.26289874421008
GH004,98010,249.67396635568764
GH004,98100,246.9254550154522
GH004,98190,191.85610134535847
GH004,98520,205.47010208385333
GH004,98630,248.7388432066452
GH004,98730,249.46933157893162
GH004,98860,260.1274694916934
GH004,98960,278.3361469543686
GH004,99130,205.29909601124197
GH004,99280,215.06584927671534
GH004,99350,171.49533493073022
GH004,99390,199.9538644032366
GH004,99440,191.3709990709149
GH004,99500,162.85283781981047
GH004,99640,160.91870812776665
GH004,99720,164.5868682554281
GH004,99790,179.74216083398625
GH004,99890,190.9883442869704
GH004,99930,175.256949598779
GH004,99980,192.78010693670896
GH004,100070,256.0928905496498
GH004,100120,246.08002431409724
GH004,100160,220.02020709478737
GH004,100210,190.13027735120556
GH004,100350,297.2289101081838
GH004,100910,184.47178494327747
GH004,101010,201.11902212192902
GH004,101130,291.9371657690582
GH004,101190,261.17942601515153
GH004,101230,241.20257082022476
GH004,101370,224.6732261834327
GH004,101480,241.85226016615732
GH004,101700,251.96791129685928
GH004,101900,258.4219510843129
GH004,102140,282.187395628962
GH004,102160,165.2552989241547
GH004,102210,297.0478207793698
GH004,102350,269.2058253135007
GH004,102480,254.31388628279498
GH004,102520,243.9264796350119
GH004,102610,207.46910895415132
GH004,102660,195.39387049462638
GH004,102900,170.29868658281723
GH004,103020,215.58540449252075
GH004,103100,238.67897647632344
GH004,103160,288.9923445710132
GH004,103200,295.7492235917615
GH004,103230,295.9553558792284
GH004,103270,275.38955398166854
GH004,103380,295.1666454496197
GH004,103620,205.29680720613885
GH004,103730,212.62904398798295
GH004,103790,211.1180047553286
GH004,103840,200.5558494317413
GH004,103890,201.0131638941967
GH004,104150,183.61393184914
GH004,104300,142.95400671400563
